           
| x            | y            | z            | q             |
|75.000000              |25.000000              |0.000000              |3.674860             |
|80.000000              |25.000000              |0.000000              |2.825386             |
|85.000000              |25.000000              |0.000000              |2.266103             |
|90.000000              |25.000000              |0.000000              |1.589067             |
|95.000000              |25.000000              |0.000000              |0.819901             |
|100.000000              |25.000000              |0.000000              |0.000000             |
|0.000000              |30.000000              |0.000000              |0.000000             |
|5.000000              |30.000000              |0.000000              |-0.236440             |
|10.000000              |30.000000              |0.000000              |-0.416902             |
|15.000000              |30.000000              |0.000000              |-0.491338             |
|20.000000              |30.000000              |0.000000              |-0.426360             |
|25.000000              |30.000000              |0.000000              |-0.213123             |
|30.000000              |30.000000              |0.000000              |0.132573             |
|35.000000              |30.000000              |0.000000              |0.579171             |
|40.000000              |30.000000              |0.000000              |1.090347             |
|45.000000              |30.000000              |0.000000              |1.629387             |
|50.000000              |30.000000              |0.000000              |2.156375             |
|55.000000              |30.000000              |0.000000              |2.625918             |
|60.000000              |30.000000              |0.000000              |3.001417             |
|65.000000              |30.000000              |0.000000              |3.198793             |
|70.000000              |30.000000              |0.000000              |3.403341             |
|75.000000              |30.000000              |0.000000              |3.357666             |
|80.000000              |30.000000              |0.000000              |3.118989             |
|85.000000              |30.000000              |0.000000              |2.496701             |
|90.000000              |30.000000              |0.000000              |1.751563             |
|95.000000              |30.000000              |0.000000              |0.902890             |
|100.000000              |30.000000              |0.000000              |0.000000             |
|0.000000              |35.000000              |0.000000              |0.000000             |
|5.000000              |35.000000              |0.000000              |-0.178313             |
|10.000000              |35.000000              |0.000000              |-0.302879             |
|15.000000              |35.000000              |0.000000              |-0.328784             |
|20.000000              |35.000000              |0.000000              |-0.227651             |
|25.000000              |35.000000              |0.000000              |0.006958             |
|30.000000              |35.000000              |0.000000              |0.359375             |
|35.000000              |35.000000              |0.000000              |0.798147             |
|40.000000              |35.000000              |0.000000              |1.292630             |
|45.000000              |35.000000              |0.000000              |1.830698             |
|50.000000              |35.000000              |0.000000              |2.390874             |
|55.000000              |35.000000              |0.000000              |2.928309             |
|60.000000              |35.000000              |0.000000              |3.354180             |
|65.000000              |35.000000              |0.000000              |3.626349             |
|70.000000              |35.000000              |0.000000              |3.702723             |
|75.000000              |35.000000              |0.000000              |3.579612             |
|80.000000              |35.000000              |0.000000              |3.211151             |
|85.000000              |35.000000              |0.000000              |2.618234             |
|90.000000              |35.000000              |0.000000              |1.839436             |
|95.000000              |35.000000              |0.000000              |0.948460             |
|100.000000              |35.000000              |0.000000              |0.000000             |
|0.000000              |40.000000              |0.000000              |0.000000             |
|5.000000              |40.000000              |0.000000              |-0.108190             |
|10.000000              |40.000000              |0.000000              |-0.168433             |
|15.000000              |40.000000              |0.000000              |-0.141234             |
|20.000000              |40.000000              |0.000000              |-0.002760             |
|25.000000              |40.000000              |0.000000              |0.250728             |
|30.000000              |40.000000              |0.000000              |0.601818             |
|35.000000              |40.000000              |0.000000              |1.014134             |
|40.000000              |40.000000              |0.000000              |1.439419             |
|45.000000              |40.000000              |0.000000              |1.886021             |
|50.000000              |40.000000              |0.000000              |2.477257             |
|55.000000              |40.000000              |0.000000              |3.096539             |
|60.000000              |40.000000              |0.000000              |3.626313             |
|65.000000              |40.000000              |0.000000              |3.869412             |
|70.000000              |40.000000              |0.000000              |3.888404             |
|75.000000              |40.000000              |0.000000              |3.688743             |
|80.000000              |40.000000              |0.000000              |3.271181             |
|85.000000              |40.000000              |0.000000              |2.649796             |
|90.000000              |40.000000              |0.000000              |1.862494             |
|95.000000              |40.000000              |0.000000              |0.960038             |
|100.000000              |40.000000              |0.000000              |0.000000             |
|0.000000              |45.000000              |0.000000              |0.000000             |
|5.000000              |45.000000              |0.000000              |-0.035134             |
|10.000000              |45.000000              |0.000000              |-0.029235             |
|15.000000              |45.000000              |0.000000              |0.051204             |
|20.000000              |45.000000              |0.000000              |0.225902             |
|25.000000              |45.000000              |0.000000              |0.496660             |
|30.000000              |45.000000              |0.000000              |0.845358             |
|35.000000              |45.000000              |0.000000              |1.232031             |
|40.000000              |45.000000              |0.000000              |1.585088             |
|45.000000              |45.000000              |0.000000              |1.753113             |
|50.000000              |45.000000              |0.000000              |2.023954             |
|55.000000              |45.000000              |0.000000              |3.420663             |
|60.000000              |45.000000              |0.000000              |3.843489             |
|65.000000              |45.000000              |0.000000              |3.993427             |
|70.000000              |45.000000              |0.000000              |3.946964             |
|75.000000              |45.000000              |0.000000              |3.697016             |
|80.000000              |45.000000              |0.000000              |3.247072             |
|85.000000              |45.000000              |0.000000              |2.614515             |
|90.000000              |45.000000              |0.000000              |1.831665             |
|95.000000              |45.000000              |0.000000              |0.943017             |
|100.000000              |45.000000              |0.000000              |0.000000             |
|0.000000              |50.000000              |0.000000              |0.000000             |
|5.000000              |50.000000              |0.000000              |0.033329             |
|10.000000              |50.000000              |0.000000              |0.100728             |
|15.000000              |50.000000              |0.000000              |0.229969             |
|20.000000              |50.000000              |0.000000              |0.437284             |
|25.000000              |50.000000              |0.000000              |0.723875             |
|30.000000              |50.000000              |0.000000              |1.074145             |
|35.000000              |50.000000              |0.000000              |1.453826             |
|40.000000              |50.000000              |0.000000              |1.802421             |
|45.000000              |50.000000              |0.000000              |1.930580             |
|55.000000              |50.000000              |0.000000              |3.923569             |
|60.000000              |50.000000              |0.000000              |3.946869             |
|65.000000              |50.000000              |0.000000              |3.998520             |
|70.000000              |50.000000              |0.000000              |3.891253             |
|75.000000              |50.000000              |0.000000              |3.605867             |
|80.000000              |50.000000              |0.000000              |3.142174             |
|85.000000              |50.000000              |0.000000              |2.516105             |
|90.000000              |50.000000              |0.000000              |1.756599             |
|95.000000              |50.000000              |0.000000              |0.902685             |
|100.000000              |50.000000              |0.000000              |0.000000             |
|0.000000              |55.000000              |0.000000              |0.000000             |
|5.000000              |55.000000              |0.000000              |0.091466             |
|10.000000              |55.000000              |0.000000              |0.210608             |
|15.000000              |55.000000              |0.000000              |0.380066             |
|20.000000              |55.000000              |0.000000              |0.613311             |
|25.000000              |55.000000              |0.000000              |0.912109             |
|30.000000              |55.000000              |0.000000              |1.266004             |
|35.000000              |55.000000              |0.000000              |1.654568             |
|40.000000              |55.000000              |0.000000              |2.053593             |
|45.000000              |55.000000              |0.000000              |2.534097             |
|50.000000              |55.000000              |0.000000              |3.727965             |
|55.000000              |55.000000              |0.000000              |3.786721             |
|60.000000              |55.000000              |0.000000              |3.893696             |
|65.000000              |55.000000              |0.000000              |3.875538             |
|70.000000              |55.000000              |0.000000              |3.728909             |
|75.000000              |55.000000              |0.000000              |3.425644             |
|80.000000              |55.000000              |0.000000              |2.965777             |
|85.000000              |55.000000              |0.000000              |2.363645             |
|90.000000              |55.000000              |0.000000              |1.644922             |
|95.000000              |55.000000              |0.000000              |0.843768             |
|100.000000              |55.000000              |0.000000              |0.000000             |
|0.000000              |60.000000              |0.000000              |0.000000             |
|5.000000              |60.000000              |0.000000              |0.135474             |
|10.000000              |60.000000              |0.000000              |0.293033             |
|15.000000              |60.000000              |0.000000              |0.490878             |
|20.000000              |60.000000              |0.000000              |0.740210             |
|25.000000              |60.000000              |0.000000              |1.043576             |
|30.000000              |60.000000              |0.000000              |1.395462             |
|35.000000              |60.000000              |0.000000              |1.786656             |
|40.000000              |60.000000              |0.000000              |2.221151             |
|45.000000              |60.000000              |0.000000              |2.754415             |
|50.000000              |60.000000              |0.000000              |3.221931             |
|55.000000              |60.000000              |0.000000              |3.558655             |
|60.000000              |60.000000              |0.000000              |3.659592             |
|65.000000              |60.000000              |0.000000              |3.635046             |
|70.000000              |60.000000              |0.000000              |3.472673             |
|75.000000              |60.000000              |0.000000              |3.170116             |
|80.000000              |60.000000              |0.000000              |2.730452             |
|85.000000              |60.000000              |0.000000              |2.167624             |
|90.000000              |60.000000              |0.000000              |1.504426             |
|95.000000              |60.000000              |0.000000              |0.770477             |
|100.000000              |60.000000              |0.000000              |0.000000             |
|0.000000              |65.000000              |0.000000              |0.000000             |
|5.000000              |65.000000              |0.000000              |0.163402             |
|10.000000              |65.000000              |0.000000              |0.344115             |
|15.000000              |65.000000              |0.000000              |0.556512             |
|20.000000              |65.000000              |0.000000              |0.809696             |
|25.000000              |65.000000              |0.000000              |1.106358             |
|30.000000              |65.000000              |0.000000              |1.443395             |
|35.000000              |65.000000              |0.000000              |1.815040             |
|40.000000              |65.000000              |0.000000              |2.216896             |
|45.000000              |65.000000              |0.000000              |2.619175             |
|50.000000              |65.000000              |0.000000              |2.974783             |
|55.000000              |65.000000              |0.000000              |3.220476             |
|60.000000              |65.000000              |0.000000              |3.331281             |
|65.000000              |65.000000              |0.000000              |3.301131             |
|70.000000              |65.000000              |0.000000              |3.141463             |
|75.000000              |65.000000              |0.000000              |2.855058             |
|80.000000              |65.000000              |0.000000              |2.449493             |
|85.000000              |65.000000              |0.000000              |1.938560             |
|90.000000              |65.000000              |0.000000              |1.342472             |
|95.000000              |65.000000              |0.000000              |0.686628             |
|100.000000              |65.000000              |0.000000              |0.000000             |
|0.000000              |70.000000              |0.000000              |0.000000             |
|5.000000              |70.000000              |0.000000              |0.174921             |
|10.000000              |70.000000              |0.000000              |0.363120             |
|15.000000              |70.000000              |0.000000              |0.575649             |
|20.000000              |70.000000              |0.000000              |0.819544             |
|25.000000              |70.000000              |0.000000              |1.096842             |
|30.000000              |70.000000              |0.000000              |1.404583             |
|35.000000              |70.000000              |0.000000              |1.735243             |
|40.000000              |70.000000              |0.000000              |2.073883             |
|45.000000              |70.000000              |0.000000              |2.396092             |
|50.000000              |70.000000              |0.000000              |2.667872             |
|55.000000              |70.000000              |0.000000              |2.856310             |
|60.000000              |70.000000              |0.000000              |2.938089             |
|65.000000              |70.000000              |0.000000              |2.904510             |
|70.000000              |70.000000              |0.000000              |2.755505             |
|75.000000              |70.000000              |0.000000              |2.496322             |
|80.000000              |70.000000              |0.000000              |2.135448             |
|85.000000              |70.000000              |0.000000              |1.685973             |
|90.000000              |70.000000              |0.000000              |1.165513             |
|95.000000              |70.000000              |0.000000              |0.595490             |
|100.000000              |70.000000              |0.000000              |0.000000             |
|0.000000              |75.000000              |0.000000              |0.000000             |
|5.000000              |75.000000              |0.000000              |0.170994             |
|10.000000              |75.000000              |0.000000              |0.351885             |
|15.000000              |75.000000              |0.000000              |0.550871             |
|20.000000              |75.000000              |0.000000              |0.773033             |
|25.000000              |75.000000              |0.000000              |1.019396             |
|30.000000              |75.000000              |0.000000              |1.286433             |
|35.000000              |75.000000              |0.000000              |1.565517             |
|40.000000              |75.000000              |0.000000              |1.842340             |
|45.000000              |75.000000              |0.000000              |2.096881             |
|50.000000              |75.000000              |0.000000              |2.305775             |
|55.000000              |75.000000              |0.000000              |2.446647             |
|60.000000              |75.000000              |0.000000              |2.502825             |
|65.000000              |75.000000              |0.000000              |2.465345             |
|70.000000              |75.000000              |0.000000              |2.332468             |
|75.000000              |75.000000              |0.000000              |2.107780             |
|80.000000              |75.000000              |0.000000              |1.799073             |
|85.000000              |75.000000              |0.000000              |1.417807             |
|90.000000              |75.000000              |0.000000              |0.978811             |
|95.000000              |75.000000              |0.000000              |0.499688             |
|100.000000              |75.000000              |0.000000              |0.000000             |
|0.000000              |80.000000              |0.000000              |0.000000             |
|5.000000              |80.000000              |0.000000              |0.153504             |
|10.000000              |80.000000              |0.000000              |0.314105             |
|15.000000              |80.000000              |0.000000              |0.487612             |
|20.000000              |80.000000              |0.000000              |0.677430             |
|25.000000              |80.000000              |0.000000              |0.883717             |
|30.000000              |80.000000              |0.000000              |1.102823             |
|35.000000              |80.000000              |0.000000              |1.326972             |
|40.000000              |80.000000              |0.000000              |1.544301             |
|45.000000              |80.000000              |0.000000              |1.739643             |
|50.000000              |80.000000              |0.000000              |1.896326             |
|55.000000              |80.000000              |0.000000              |1.998764             |
|60.000000              |80.000000              |0.000000              |2.034925             |
|65.000000              |80.000000              |0.000000              |1.997764             |
|70.000000              |80.000000              |0.000000              |1.885362             |
|75.000000              |80.000000              |0.000000              |1.700285             |
|80.000000              |80.000000              |0.000000              |1.448786             |
|85.000000              |80.000000              |0.000000              |1.140184             |
|90.000000              |80.000000              |0.000000              |0.786352             |
|95.000000              |80.000000              |0.000000              |0.401189             |
|100.000000              |80.000000              |0.000000              |0.000000             |
|0.000000              |85.000000              |0.000000              |0.000000             |
|5.000000              |85.000000              |0.000000              |0.124899             |
|10.000000              |85.000000              |0.000000              |0.254610             |
|15.000000              |85.000000              |0.000000              |0.393005             |
|20.000000              |85.000000              |0.000000              |0.542189             |
|25.000000              |85.000000              |0.000000              |0.701841             |
|30.000000              |85.000000              |0.000000              |0.868799             |
|35.000000              |85.000000              |0.000000              |1.036919             |
|40.000000              |85.000000              |0.000000              |1.197322             |
|45.000000              |85.000000              |0.000000              |1.339155             |
|50.000000              |85.000000              |0.000000              |1.450866             |
|55.000000              |85.000000              |0.000000              |1.521794             |
|60.000000              |85.000000              |0.000000              |1.543619             |
|65.000000              |85.000000              |0.000000              |1.511303             |
|70.000000              |85.000000              |0.000000              |1.423349             |
|75.000000              |85.000000              |0.000000              |1.281567             |
|80.000000              |85.000000              |0.000000              |1.090599             |
|85.000000              |85.000000              |0.000000              |0.857426             |
|90.000000              |85.000000              |0.000000              |0.590908             |
|95.000000              |85.000000              |0.000000              |0.301341             |
|100.000000              |85.000000              |0.000000              |0.000000             |
|0.000000              |90.000000              |0.000000              |0.000000             |
|5.000000              |90.000000              |0.000000              |0.087908             |
|10.000000              |90.000000              |0.000000              |0.178766             |
|15.000000              |90.000000              |0.000000              |0.274909             |
|20.000000              |90.000000              |0.000000              |0.377509             |
|25.000000              |90.000000              |0.000000              |0.486139             |
|30.000000              |90.000000              |0.000000              |0.598515             |
|35.000000              |90.000000              |0.000000              |0.710448             |
|40.000000              |90.000000              |0.000000              |0.816084             |
|45.000000              |90.000000              |0.000000              |0.908440             |
|50.000000              |90.000000              |0.000000              |0.980212             |
|55.000000              |90.000000              |0.000000              |1.024715             |
|60.000000              |90.000000              |0.000000              |1.036717             |
|65.000000              |90.000000              |0.000000              |1.013011             |
|70.000000              |90.000000              |0.000000              |0.952627             |
|75.000000              |90.000000              |0.000000              |0.856742             |
|80.000000              |90.000000              |0.000000              |0.728418             |
|85.000000              |90.000000              |0.000000              |0.572282             |
|90.000000              |90.000000              |0.000000              |0.394200             |
|95.000000              |90.000000              |0.000000              |0.200966             |
|100.000000              |90.000000              |0.000000              |0.000000             |
|0.000000              |95.000000              |0.000000              |0.000000             |
|5.000000              |95.000000              |0.000000              |0.045341             |
|10.000000              |95.000000              |0.000000              |0.092077             |
|15.000000              |95.000000              |0.000000              |0.141298             |
|20.000000              |95.000000              |0.000000              |0.193518             |
|25.000000              |95.000000              |0.000000              |0.248461             |
|30.000000              |95.000000              |0.000000              |0.304935             |
|35.000000              |95.000000              |0.000000              |0.360831             |
|40.000000              |95.000000              |0.000000              |0.413246             |
|45.000000              |95.000000              |0.000000              |0.458765             |
|50.000000              |95.000000              |0.000000              |0.493850             |
|55.000000              |95.000000              |0.000000              |0.515271             |
|60.000000              |95.000000              |0.000000              |0.520507             |
|65.000000              |95.000000              |0.000000              |0.508002             |
|70.000000              |95.000000              |0.000000              |0.477287             |
|75.000000              |95.000000              |0.000000              |0.428947             |
|80.000000              |95.000000              |0.000000              |0.364502             |
|85.000000              |95.000000              |0.000000              |0.286254             |
|90.000000              |95.000000              |0.000000              |0.197121             |
|95.000000              |95.000000              |0.000000              |0.100476             |
|100.000000              |95.000000              |0.000000              |0.000000             |
|0.000000              |100.000000              |0.000000              |0.000000             |
|5.000000              |100.000000              |0.000000              |0.000000             |
|10.000000              |100.000000              |0.000000              |0.000000             |
|15.000000              |100.000000              |0.000000              |0.000000             |
|20.000000              |100.000000              |0.000000              |0.000000             |
|25.000000              |100.000000              |0.000000              |0.000000             |
|30.000000              |100.000000              |0.000000              |0.000000             |
|35.000000              |100.000000              |0.000000              |0.000000             |
|40.000000              |100.000000              |0.000000              |0.000000             |
|45.000000              |100.000000              |0.000000              |0.000000             |
|50.000000              |100.000000              |0.000000              |0.000000             |
|55.000000              |100.000000              |0.000000              |0.000000             |
|60.000000              |100.000000              |0.000000              |0.000000             |
|65.000000              |100.000000              |0.000000              |0.000000             |
|70.000000              |100.000000              |0.000000              |0.000000             |
|75.000000              |100.000000              |0.000000              |0.000000             |
|80.000000              |100.000000              |0.000000              |0.000000             |
|85.000000              |100.000000              |0.000000              |0.000000             |
|90.000000              |100.000000              |0.000000              |0.000000             |
|95.000000              |100.000000              |0.000000              |0.000000             |
|100.000000              |100.000000              |0.000000              |0.000000             |
|9.746447              |9.746447              |0.000000              |-0.254979             |
|8.797157              |8.797157              |0.000000              |-0.178343             |
|7.847868              |7.847868              |0.000000              |-0.102565             |
|6.898579              |6.898579              |0.000000              |-0.031992             |
|5.949289              |5.949289              |0.000000              |0.033340             |
|10.090198              |9.600096              |0.000000              |-0.278818             |
|10.072158              |8.680077              |0.000000              |-0.239937             |
|10.054119              |7.760058              |0.000000              |-0.198381             |
|10.036079              |6.840038              |0.000000              |-0.154727             |
|10.018040              |5.920019              |0.000000              |-0.109056             |
|10.453553              |10.453553              |0.000000              |-0.340282             |
|11.362843              |11.362843              |0.000000              |-0.426158             |
|12.272132              |12.272132              |0.000000              |-0.521796             |
|13.181421              |13.181421              |0.000000              |-0.621681             |
|14.090711              |14.090711              |0.000000              |-0.724350             |
|10.089798              |10.599896              |0.000000              |-0.313686             |
|10.071838              |11.479917              |0.000000              |-0.342920             |
|10.053879              |12.359938              |0.000000              |-0.368541             |
|10.035919              |13.239958              |0.000000              |-0.390980             |
|10.017960              |14.119979              |0.000000              |-0.410070             |
|50.929289              |50.929289              |0.000000              |3.036040             |
|49.743431              |49.743431              |0.000000              |2.796601             |
|48.557574              |48.557574              |0.000000              |2.546905             |
|47.371716              |47.371716              |0.000000              |2.289146             |
|46.185858              |46.185858              |0.000000              |2.024283             |
|50.983560              |50.901361              |0.000000              |3.030026             |
|50.786848              |49.721088              |0.000000              |2.825361             |
|50.590136              |48.540816              |0.000000              |2.621749             |
|50.393424              |47.360544              |0.000000              |2.420434             |
|50.196712              |46.180272              |0.000000              |2.221245             |
|51.070711              |51.070711              |0.000000              |3.065459             |
|51.856569              |51.856569              |0.000000              |3.215694             |
|52.642426              |52.642426              |0.000000              |3.363333             |
|53.428284              |53.428284              |0.000000              |3.507652             |
|54.214142              |54.214142              |0.000000              |3.648746             |
